Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,No,Travel_Rarely,980,Sales,3,4,Other,1,1257,2,Female,55,3,1,Sales Representative,3,Divorced,17566,15866,7,Y,Yes,14,3,3,80,2,37,2,3,38,2,7,1
28,No,Travel_Rarely,108,Research & Development,9,2,Marketing,1,1258,2,Female,57,4,4,Manufacturing Director,3,Divorced,14573,14258,6,Y,No,23,3,2,80,0,2,6,1,26,11,13,11
19,No,Travel_Frequently,1285,Sales,24,3,Marketing,1,1259,2,Male,68,3,4,Sales Representative,4,Married,4541,24148,9,Y,No,25,3,4,80,1,34,6,3,34,6,13,0
29,No,Travel_Rarely,341,Research & Development,22,2,Other,1,1260,4,Male,62,4,4,Laboratory Technician,1,Divorced,18631,4562,7,Y,Yes,25,3,3,80,3,32,6,3,39,16,14,14
23,No,Travel_Rarely,637,Sales,17,4,Life Sciences,1,1261,1,Female,69,4,4,Sales Executive,4,Married,5843,20906,2,Y,No,13,3,3,80,3,28,0,4,30,14,0,10
57,No,Travel_Rarely,171,Research & Development,14,3,Other,1,1262,2,Female,58,2,5,Manufacturing Director,1,Married,13017,22166,7,Y,No,17,3,4,80,0,2,0,2,20,14,9,16
46,No,Travel_Frequently,317,Sales,10,1,Life Sciences,1,1263,2,Female,49,3,2,Sales Representative,4,Single,13971,24626,5,Y,No,17,4,3,80,0,4,3,4,21,11,0,2
47,No,Travel_Frequently,1229,Research & Development,13,3,Human Resources,1,1264,4,Female,49,2,2,Laboratory Technician,3,Married,15470,12981,1,Y,No,18,3,4,80,3,13,1,2,18,1,0,14
19,No,Travel_Rarely,1179,Sales,12,3,Life Sciences,1,1265,1,Male,41,3,5,Sales Representative,3,Married,15597,4121,5,Y,Yes,14,3,3,80,1,35,0,2,13,7,3,12
26,No,Travel_Rarely,907,Sales,27,4,Medical,1,1266,3,Male,54,4,2,Sales Executive,1,Single,9021,25649,4,Y,Yes,14,4,4,80,2,27,3,4,36,4,0,2
19,No,Non-Travel,431,Research & Development,1,1,Medical,1,1267,2,Male,54,1,4,Laboratory Technician,4,Divorced,19366,14038,2,Y,No,24,4,1,80,0,31,1,4,22,2,14,12
46,No,Non-Travel,949,Research & Development,28,1,Other,1,1268,3,Female,33,1,2,Laboratory Technician,4,Divorced,19637,2409,0,Y,No,24,3,2,80,0,17,0,2,25,0,4,8
50,No,Travel_Rarely,1328,Research & Development,22,1,Medical,1,1269,3,Male,33,3,1,Research Scientist,1,Married,10858,16227,6,Y,No,19,3,3,80,0,39,0,4,39,15,13,9
27,No,Travel_Rarely,1413,Sales,29,4,Medical,1,1270,2,Female,38,3,2,Sales Representative,4,Single,9613,6083,1,Y,No,20,3,4,80,3,12,6,2,11,9,13,0
51,No,Travel_Rarely,146,Research & Development,19,4,Human Resources,1,1271,4,Female,44,2,1,Laboratory Technician,2,Married,14776,2624,0,Y,No,17,3,1,80,2,1,1,3,0,9,5,1
25,No,Travel_Rarely,930,Research & Development,19,4,Medical,1,1272,2,Female,55,4,3,Laboratory Technician,3,Married,16120,26362,0,Y,No,13,3,4,80,1,24,5,4,33,10,6,13
54,No,Non-Travel,299,Research & Development,6,4,Technical Degree,1,1273,1,Male,61,1,1,Research Director,3,Divorced,8230,12688,6,Y,No,25,4,3,80,1,19,1,3,18,11,7,4
50,No,Travel_Rarely,1341,Sales,13,4,Technical Degree,1,1274,1,Male,81,2,1,Sales Executive,1,Single,8823,20337,0,Y,No,23,4,3,80,3,6,4,1,22,7,7,9
23,No,Non-Travel,1434,Research & Development,19,1,Technical Degree,1,1275,2,Female,61,3,4,Laboratory Technician,4,Married,12611,6851,8,Y,No,19,3,3,80,0,10,6,3,6,4,1,7
57,No,Non-Travel,997,Sales,13,2,Life Sciences,1,1276,3,Male,38,4,4,Sales Representative,1,Divorced,13293,9966,5,Y,Yes,23,3,3,80,3,4,4,3,6,8,11,12
36,Yes,Travel_Rarely,433,Sales,27,4,Other,1,1277,1,Male,42,2,4,Sales Representative,2,Married,18775,17592,3,Y,No,15,3,3,80,3,28,3,2,0,10,3,8
49,No,Travel_Rarely,797,Human Resources,26,2,Other,1,1278,1,Male,85,2,1,Human Resources,4,Divorced,16519,12052,3,Y,Yes,14,3,1,80,1,17,3,3,17,14,6,3
44,No,Travel_Rarely,128,Sales,22,3,Marketing,1,1279,2,Male,73,3,5,Sales Representative,2,Single,2132,3161,4,Y,No,11,3,4,80,2,7,2,4,7,16,8,7
18,No,Travel_Rarely,1291,Research & Development,21,3,Human Resources,1,1280,2,Male,59,4,4,Research Scientist,1,Married,13530,2821,1,Y,No,19,4,4,80,1,26,4,2,24,10,8,4
50,No,Non-Travel,419,Research & Development,4,4,Technical Degree,1,1281,4,Female,45,1,4,Research Director,3,Single,3252,18721,4,Y,No,16,3,3,80,3,1,1,1,28,12,10,5
57,No,Travel_Rarely,1399,Research & Development,24,3,Technical Degree,1,1282,2,Female,41,2,1,Manufacturing Director,2,Divorced,3598,2805,1,Y,No,21,3,4,80,3,34,4,4,22,16,2,4
49,Yes,Travel_Rarely,466,Research & Development,2,2,Medical,1,1283,2,Female,95,3,3,Research Director,4,Single,10979,13179,3,Y,Yes,12,3,1,80,0,25,5,1,28,6,11,0
22,No,Travel_Rarely,1228,Sales,15,3,Technical Degree,1,1284,1,Male,47,2,3,Sales Executive,1,Single,18522,10018,9,Y,Yes,23,3,3,80,0,22,6,3,0,8,6,3
34,No,Travel_Rarely,1061,Sales,12,3,Medical,1,1285,1,Female,42,3,2,Sales Representative,1,Single,15639,17643,4,Y,No,17,4,2,80,3,4,3,4,14,17,3,0
25,No,Non-Travel,474,Research & Development,27,2,Medical,1,1286,1,Female,53,3,3,Research Director,1,Married,12723,10556,5,Y,Yes,13,3,1,80,1,15,5,4,14,17,8,3
59,No,Travel_Rarely,346,Sales,7,3,Marketing,1,1287,3,Female,41,3,4,Sales Executive,3,Divorced,10758,12083,5,Y,No,25,3,3,80,0,10,3,1,27,9,6,13
51,No,Travel_Rarely,1294,Research & Development,20,4,Life Sciences,1,1288,1,Female,89,4,5,Research Scientist,1,Single,5510,4654,8,Y,No,16,4,4,80,2,18,5,4,35,11,12,13
26,No,Travel_Rarely,1481,Sales,18,2,Medical,1,1289,1,Female,89,1,2,Sales Representative,1,Married,2715,23617,3,Y,No,18,3,1,80,2,15,3,4,39,17,12,8
40,No,Travel_Rarely,579,Sales,23,2,Medical,1,1290,2,Male,30,4,5,Sales Representative,3,Divorced,19994,22038,4,Y,No,13,3,3,80,3,31,1,4,31,8,5,10
52,No,Travel_Frequently,226,Research & Development,13,1,Other,1,1291,4,Female,72,1,5,Healthcare Representative,1,Divorced,9575,22481,5,Y,Yes,23,3,4,80,2,11,5,3,12,8,8,15
24,No,Non-Travel,638,Sales,17,1,Marketing,1,1292,1,Male,84,3,4,Sales Executive,1,Divorced,2621,4271,3,Y,No,22,3,4,80,2,1,6,1,20,9,6,3
32,No,Travel_Rarely,807,Research & Development,4,2,Medical,1,1293,4,Male,69,1,1,Research Scientist,2,Single,17847,19315,5,Y,No,22,3,3,80,0,21,0,4,38,0,10,8
37,No,Travel_Rarely,632,Research & Development,25,2,Human Resources,1,1294,1,Female,93,4,1,Research Scientist,1,Single,5306,22192,1,Y,Yes,15,3,1,80,0,25,3,2,37,10,7,16
42,No,Travel_Rarely,887,Research & Development,14,1,Life Sciences,1,1295,1,Male,63,2,1,Manufacturing Director,3,Single,18868,5172,6,Y,No,24,3,3,80,1,32,4,2,8,13,10,14
20,No,Travel_Rarely,355,Sales,20,4,Human Resources,1,1296,4,Male,63,4,3,Sales Executive,2,Divorced,16555,12062,2,Y,No,16,3,3,80,0,23,0,2,19,9,4,7
41,No,Travel_Rarely,222,Sales,28,3,Technical Degree,1,1297,2,Female,77,4,1,Sales Representative,1,Divorced,16976,23510,9,Y,No,11,4,3,80,1,4,4,2,19,13,3,12
51,No,Travel_Frequently,1157,Sales,13,3,Life Sciences,1,1298,1,Female,62,4,4,Sales Representative,3,Single,10054,16214,3,Y,No,20,3,3,80,0,20,3,3,7,9,0,0
39,No,Travel_Rarely,762,Research & Development,3,3,Technical Degree,1,1299,4,Male,97,4,3,Healthcare Representative,4,Single,2400,20128,8,Y,Yes,17,4,3,80,3,17,1,4,13,16,13,1
28,No,Travel_Rarely,1162,Research & Development,26,2,Other,1,1300,1,Female,59,4,1,Laboratory Technician,1,Divorced,11588,5042,4,Y,No,14,3,4,80,1,38,6,1,19,1,7,9
25,No,Travel_Frequently,1467,Sales,26,4,Medical,1,1301,3,Male,58,1,5,Sales Executive,4,Divorced,9462,4614,8,Y,No,20,3,3,80,3,4,6,4,34,13,5,12
56,Yes,Travel_Rarely,1138,Human Resources,18,1,Marketing,1,1302,3,Male,52,1,4,Manager,2,Married,9017,9363,9,Y,No,21,3,1,80,1,7,0,3,20,17,3,10
52,No,Travel_Rarely,1308,Sales,14,4,Human Resources,1,1303,3,Male,63,2,4,Sales Executive,3,Married,16957,15430,9,Y,No,25,3,2,80,2,20,0,2,21,1,2,13
55,Yes,Travel_Rarely,1390,Research & Development,15,4,Technical Degree,1,1304,3,Male,44,4,2,Research Scientist,2,Single,6434,26075,9,Y,No,17,3,3,80,1,4,3,3,5,7,4,15
25,Yes,Travel_Rarely,189,Research & Development,3,3,Medical,1,1305,2,Male,82,4,4,Manufacturing Director,4,Divorced,15166,14524,9,Y,Yes,17,3,1,80,1,12,6,4,26,5,3,5
54,No,Travel_Rarely,147,Research & Development,1,1,Human Resources,1,1306,3,Male,46,2,5,Healthcare Representative,4,Divorced,18030,16114,5,Y,No,21,3,2,80,1,18,6,1,3,6,10,1
44,No,Travel_Rarely,1244,Research & Development,26,4,Human Resources,1,1307,4,Female,93,2,4,Research Scientist,4,Married,9365,12804,7,Y,Yes,15,4,1,80,1,28,5,3,3,12,10,4
45,No,Travel_Rarely,1034,Research & Development,24,1,Other,1,1308,1,Female,90,3,2,Laboratory Technician,3,Divorced,3814,18840,4,Y,No,18,3,4,80,1,1,3,1,27,1,6,6
57,No,Travel_Rarely,846,Sales,17,2,Other,1,1309,4,Female,86,2,4,Sales Representative,4,Single,16456,4350,4,Y,No,18,3,4,80,2,36,3,3,26,6,5,16
51,No,Travel_Frequently,1068,Research & Development,3,3,Technical Degree,1,1310,3,Female,66,2,4,Research Director,4,Married,2232,9446,2,Y,No,15,3,2,80,1,25,6,1,16,0,2,4
49,Yes,Travel_Rarely,864,Sales,14,1,Medical,1,1311,2,Male,36,2,2,Sales Representative,3,Divorced,4351,14930,6,Y,No,15,3,2,80,3,28,2,1,38,5,11,11
32,No,Travel_Rarely,863,Research & Development,3,2,Marketing,1,1312,3,Female,37,3,4,Manufacturing Director,4,Divorced,17881,6452,1,Y,Yes,17,4,2,80,1,4,1,2,37,15,9,11
34,No,Non-Travel,895,Research & Development,13,2,Technical Degree,1,1313,3,Female,97,1,3,Healthcare Representative,1,Single,9865,13433,2,Y,No,16,3,4,80,1,31,5,1,28,7,12,2
50,Yes,Non-Travel,845,Research & Development,15,2,Human Resources,1,1314,2,Male,50,3,4,Research Director,4,Divorced,18639,23775,1,Y,Yes,14,3,4,80,3,37,1,2,39,12,10,3
33,No,Travel_Frequently,1171,Research & Development,18,4,Human Resources,1,1315,2,Male,90,1,1,Laboratory Technician,3,Married,7070,23339,7,Y,Yes,12,3,1,80,0,1,6,4,6,17,11,14
46,No,Travel_Rarely,659,Research & Development,14,4,Life Sciences,1,1316,2,Female,58,2,1,Manufacturing Director,4,Married,14541,16577,3,Y,Yes,18,3,4,80,0,4,3,4,7,13,13,14
26,No,Travel_Rarely,627,Research & Development,21,3,Medical,1,1317,2,Female,54,3,3,Research Scientist,3,Divorced,1889,19353,9,Y,No,13,3,2,80,2,32,2,2,32,17,0,10
50,No,Travel_Frequently,698,Research & Development,26,3,Life Sciences,1,1318,2,Female,87,3,4,Research Scientist,4,Divorced,17827,24433,7,Y,Yes,12,3,3,80,1,34,6,2,31,3,13,1
46,No,Travel_Frequently,941,Sales,3,2,Other,1,1319,2,Male,43,1,5,Sales Executive,1,Divorced,7133,9223,7,Y,Yes,22,3,3,80,1,18,3,3,34,14,6,2
30,Yes,Travel_Rarely,104,Sales,19,3,Marketing,1,1320,1,Male,95,3,4,Sales Representative,3,Divorced,6193,22329,7,Y,Yes,25,3,2,80,0,14,3,3,17,4,4,13
38,No,Travel_Rarely,1153,Sales,8,4,Technical Degree,1,1321,3,Male,83,3,1,Sales Executive,3,Married,19377,18115,7,Y,Yes,20,3,4,80,1,34,1,3,15,13,0,5
38,Yes,Travel_Rarely,258,Sales,4,3,Human Resources,1,1322,3,Female,96,4,2,Sales Representative,3,Single,14232,11438,7,Y,No,17,3,2,80,2,7,6,4,17,15,0,1
22,No,Travel_Frequently,956,Research & Development,4,1,Medical,1,1323,2,Male,59,1,3,Laboratory Technician,3,Married,10993,9899,8,Y,No,20,4,4,80,3,0,2,3,37,14,5,0
27,No,Travel_Rarely,612,Sales,19,4,Human Resources,1,1324,4,Male,47,3,2,Sales Executive,4,Divorced,3807,25134,1,Y,No,16,4,3,80,1,37,1,1,24,10,3,7
23,No,Travel_Rarely,1458,Human Resources,11,2,Other,1,1325,2,Male,83,3,5,Human Resources,4,Divorced,8612,20400,8,Y,No,18,4,1,80,3,21,3,1,33,1,13,9
30,No,Non-Travel,788,Sales,1,2,Life Sciences,1,1326,1,Female,50,2,4,Sales Representative,1,Married,14292,10914,7,Y,Yes,23,4,4,80,2,16,4,3,3,17,7,10
18,No,Non-Travel,1239,Sales,8,3,Life Sciences,1,1327,4,Male,82,4,5,Sales Representative,1,Married,12713,13305,9,Y,No,24,3,1,80,0,15,0,1,4,3,1,15
37,No,Travel_Rarely,1375,Research & Development,15,4,Technical Degree,1,1328,1,Male,45,4,2,Laboratory Technician,4,Divorced,14329,17722,0,Y,No,16,3,3,80,2,0,6,4,13,14,3,4
25,No,Travel_Frequently,672,Research & Development,1,2,Medical,1,1329,4,Female,57,2,4,Manufacturing Director,2,Married,2502,15034,4,Y,No,17,3,1,80,2,2,5,1,0,11,11,6
27,No,Travel_Frequently,816,Research & Development,7,2,Other,1,1330,4,Female,33,2,5,Research Director,3,Divorced,16716,16418,1,Y,Yes,12,4,1,80,2,5,3,4,21,2,12,1
26,No,Travel_Frequently,1440,Research & Development,21,4,Medical,1,1331,2,Male,84,2,1,Manufacturing Director,4,Married,19018,19606,9,Y,Yes,20,3,2,80,2,2,5,2,20,3,7,10
58,No,Travel_Rarely,340,Research & Development,20,4,Technical Degree,1,1332,1,Male,44,2,1,Healthcare Representative,1,Divorced,19240,23039,4,Y,Yes,24,3,1,80,3,29,2,2,12,15,14,12
20,No,Travel_Rarely,1359,Sales,20,2,Other,1,1333,4,Female,93,4,3,Sales Representative,3,Married,4255,11049,7,Y,No,12,4,3,80,2,10,6,2,35,5,14,15
28,No,Travel_Frequently,404,Human Resources,24,3,Other,1,1334,1,Male,94,3,1,Human Resources,1,Divorced,16934,3113,8,Y,No,16,3,4,80,2,26,4,2,28,1,11,13
29,No,Travel_Rarely,708,Human Resources,11,3,Life Sciences,1,1335,2,Female,45,3,1,Manager,2,Single,2325,23502,8,Y,Yes,19,3,1,80,2,21,5,1,37,8,7,6
27,No,Travel_Rarely,1092,Research & Development,27,3,Life Sciences,1,1336,2,Female,49,2,2,Research Scientist,3,Single,19343,17734,0,Y,Yes,24,3,4,80,2,5,6,3,8,11,4,6
42,No,Travel_Rarely,435,Sales,29,1,Life Sciences,1,1337,2,Male,93,1,1,Sales Representative,2,Married,17616,26052,6,Y,No,13,3,2,80,3,37,5,1,32,11,2,11
42,No,Travel_Frequently,214,Research & Development,14,4,Human Resources,1,1338,2,Female,62,2,1,Research Scientist,2,Single,3035,22405,7,Y,Yes,21,3,3,80,2,30,2,4,21,13,12,11
28,No,Travel_Rarely,463,Sales,22,2,Marketing,1,1339,3,Female,98,3,2,Sales Executive,2,Divorced,2556,4935,9,Y,No,20,3,3,80,0,5,3,1,16,16,14,0
53,No,Travel_Frequently,902,Sales,16,1,Life Sciences,1,1340,4,Male,98,1,1,Sales Representative,4,Married,16298,13233,2,Y,No,24,3,4,80,2,19,3,1,22,8,3,5
56,No,Travel_Rarely,198,Sales,14,3,Marketing,1,1341,3,Male,87,2,1,Sales Representative,1,Married,4787,7571,5,Y,Yes,24,3,3,80,2,10,0,4,35,11,2,7
43,No,Travel_Rarely,117,Research & Development,12,1,Marketing,1,1342,2,Female,68,1,3,Laboratory Technician,3,Divorced,17127,10960,2,Y,Yes,23,3,2,80,1,1,2,2,5,9,10,12
31,No,Travel_Rarely,657,Research & Development,17,2,Medical,1,1343,4,Male,65,2,1,Research Director,4,Divorced,7520,19486,8,Y,No,18,3,4,80,1,30,4,2,38,10,1,4
56,No,Travel_Rarely,477,Research & Development,14,2,Technical Degree,1,1344,4,Female,97,4,1,Healthcare Representative,1,Divorced,8766,19704,2,Y,No,25,4,3,80,1,37,0,2,28,1,13,9
57,No,Travel_Rarely,843,Research & Development,10,4,Human Resources,1,1345,1,Female,50,3,3,Research Scientist,4,Married,2532,20113,1,Y,No,15,3,2,80,2,25,6,3,26,15,3,13
18,No,Travel_Frequently,491,Research & Development,24,3,Marketing,1,1346,2,Male,92,2,2,Healthcare Representative,1,Divorced,19365,15662,8,Y,No,23,4,2,80,0,26,2,4,4,0,8,8
21,No,Travel_Rarely,721,Sales,29,3,Human Resources,1,1347,3,Female,35,1,1,Sales Representative,3,Single,13729,25739,7,Y,Yes,16,3,1,80,0,30,3,4,8,0,5,16
47,No,Travel_Rarely,1342,Research & Development,14,1,Medical,1,1348,1,Female,53,3,5,Laboratory Technician,3,Married,14583,26993,7,Y,No,16,3,3,80,1,23,0,1,23,1,3,2
29,No,Travel_Rarely,1385,Human Resources,18,3,Life Sciences,1,1349,4,Male,82,2,2,Manager,3,Divorced,13804,13124,1,Y,No,21,3,4,80,1,12,3,3,18,11,0,11
52,Yes,Travel_Rarely,925,Sales,22,1,Other,1,1350,3,Male,79,2,2,Sales Executive,3,Married,18009,14096,5,Y,Yes,22,3,1,80,2,24,1,2,32,17,13,11
30,No,Travel_Rarely,421,Research & Development,9,2,Marketing,1,1351,2,Female,41,2,1,Research Director,1,Single,16871,9623,4,Y,No,20,3,4,80,0,36,1,3,29,11,6,10
48,No,Travel_Rarely,297,Research & Development,17,2,Technical Degree,1,1352,3,Male,85,2,3,Healthcare Representative,4,Single,13442,20163,1,Y,Yes,21,3,1,80,0,24,0,4,39,0,1,3
55,Yes,Travel_Frequently,519,Research & Development,6,2,Other,1,1353,3,Male,44,4,2,Manufacturing Director,3,Divorced,19486,17804,4,Y,No,23,3,2,80,1,28,0,4,3,10,11,7
40,No,Travel_Rarely,708,Research & Development,8,2,Medical,1,1354,3,Female,69,3,3,Manufacturing Director,3,Married,8493,5806,3,Y,Yes,13,4,1,80,0,30,2,1,31,1,5,9
21,Yes,Travel_Rarely,669,Research & Development,26,2,Human Resources,1,1355,1,Female,70,4,5,Healthcare Representative,3,Divorced,13417,9152,8,Y,No,21,3,1,80,1,38,6,1,0,11,9,13
33,No,Travel_Rarely,645,Research & Development,13,1,Life Sciences,1,1356,4,Female,98,3,3,Laboratory Technician,2,Married,18459,21422,0,Y,No,21,4,1,80,1,1,4,4,33,1,0,0
24,No,Travel_Rarely,332,Human Resources,18,2,Human Resources,1,1357,3,Male,98,2,4,Human Resources,3,Divorced,19539,19805,5,Y,No,15,3,3,80,3,11,4,2,20,16,12,11
39,Yes,Travel_Frequently,985,Research & Development,5,1,Technical Degree,1,1358,4,Male,35,3,3,Research Director,3,Divorced,1714,8000,6,Y,Yes,22,3,1,80,3,4,1,2,30,5,6,4
46,No,Travel_Rarely,622,Sales,6,2,Marketing,1,1359,1,Male,96,1,2,Sales Executive,1,Married,19751,20738,5,Y,No,11,3,2,80,2,26,1,3,13,15,3,13
28,No,Travel_Frequently,804,Research & Development,21,1,Technical Degree,1,1360,2,Female,62,3,3,Research Director,2,Married,14534,19907,4,Y,No,12,3,4,80,1,33,1,4,25,5,10,3
50,No,Travel_Rarely,1325,Human Resources,19,1,Human Resources,1,1361,2,Female,72,1,3,Manager,1,Single,4821,11247,3,Y,No,20,3,3,80,2,13,3,4,21,6,2,16
46,No,Travel_Rarely,947,Sales,4,1,Human Resources,1,1362,3,Male,50,1,4,Sales Representative,4,Single,12661,15539,4,Y,No,25,3,2,80,3,6,4,2,33,16,9,12
56,No,Travel_Frequently,774,Research & Development,7,3,Other,1,1363,1,Male,94,4,4,Research Director,2,Married,3328,17422,8,Y,No,13,3,3,80,0,36,0,2,32,5,6,2
29,No,Travel_Rarely,122,Research & Development,4,1,Technical Degree,1,1364,2,Female,46,3,1,Healthcare Representative,1,Single,9172,21440,4,Y,No,14,3,4,80,3,35,1,4,12,14,12,10
24,No,Travel_Rarely,1436,Research & Development,25,1,Technical Degree,1,1365,1,Male,37,2,2,Research Director,1,Single,1218,25864,9,Y,No,23,3,4,80,3,9,5,1,31,8,2,10
56,No,Travel_Rarely,689,Sales,11,2,Technical Degree,1,1366,1,Male,93,3,1,Sales Executive,4,Married,5843,20946,7,Y,No,19,3,4,80,3,28,2,4,7,1,7,4
59,No,Travel_Rarely,999,Research & Development,12,1,Life Sciences,1,1367,3,Female,57,4,4,Research Scientist,4,Married,13455,16748,6,Y,No,11,4,3,80,0,15,6,4,21,4,10,5
43,No,Travel_Rarely,472,Human Resources,14,1,Human Resources,1,1368,3,Male,42,1,3,Human Resources,3,Married,4971,21706,3,Y,No,13,4,3,80,3,37,0,2,19,4,3,3
57,No,Travel_Rarely,179,Sales,13,4,Medical,1,1369,1,Female,42,1,4,Sales Executive,3,Divorced,14037,26798,9,Y,No,13,3,4,80,1,20,6,2,20,11,2,9
26,No,Travel_Rarely,1410,Sales,29,3,Life Sciences,1,1370,1,Female,67,4,5,Sales Representative,2,Married,19783,22877,4,Y,No,23,3,4,80,1,37,0,1,33,9,6,9
58,No,Travel_Rarely,749,Human Resources,10,4,Life Sciences,1,1371,3,Male,54,4,3,Human Resources,2,Married,12726,17542,6,Y,No,25,3,2,80,3,32,0,1,29,3,6,11
51,No,Travel_Frequently,241,Sales,18,2,Life Sciences,1,1372,1,Male,91,3,1,Sales Representative,4,Married,5803,6060,5,Y,Yes,23,3,4,80,2,28,4,3,5,11,8,14
30,No,Travel_Rarely,654,Research & Development,16,3,Other,1,1373,3,Male,52,1,3,Manufacturing Director,2,Single,17238,11202,2,Y,No,16,3,1,80,2,16,1,4,34,14,9,2
53,No,Travel_Rarely,1099,Research & Development,5,3,Medical,1,1374,4,Female,50,4,5,Manufacturing Director,3,Married,3453,23759,9,Y,No,15,3,3,80,0,12,2,2,26,9,6,2
42,No,Travel_Frequently,383,Sales,8,4,Technical Degree,1,1375,1,Male,83,3,4,Sales Representative,4,Single,11784,23495,2,Y,No,13,3,2,80,0,5,6,1,19,17,5,0
41,No,Travel_Rarely,1383,Research & Development,14,3,Other,1,1376,3,Female,92,3,2,Laboratory Technician,1,Divorced,9341,23633,1,Y,No,14,3,3,80,1,1,3,3,37,4,2,16
34,No,Travel_Rarely,1485,Research & Development,5,4,Human Resources,1,1377,1,Female,59,2,2,Research Director,4,Married,3616,3344,2,Y,No,21,4,4,80,1,7,2,3,39,12,3,9
19,No,Travel_Rarely,541,Research & Development,26,1,Marketing,1,1378,3,Female,97,1,2,Research Scientist,2,Married,19611,6782,9,Y,No,17,3,1,80,3,31,2,2,13,3,7,5
30,Yes,Travel_Rarely,371,Research & Development,28,4,Other,1,1379,1,Male,61,3,4,Healthcare Representative,3,Single,19190,22551,0,Y,No,13,3,4,80,2,35,5,2,9,8,5,10
48,No,Travel_Rarely,1259,Research & Development,24,3,Marketing,1,1380,2,Female,53,4,2,Research Director,3,Divorced,10177,5881,8,Y,No,19,3,3,80,1,8,2,3,14,17,8,13
46,No,Travel_Rarely,847,Sales,8,3,Human Resources,1,1381,2,Female,36,1,5,Sales Executive,1,Married,3582,11225,1,Y,No,18,3,2,80,2,22,3,1,39,2,7,16
45,No,Travel_Rarely,205,Research & Development,25,2,Medical,1,1382,1,Male,30,4,4,Research Director,1,Divorced,19982,12564,2,Y,No,23,3,3,80,0,6,2,3,2,10,13,6
44,No,Travel_Rarely,867,Human Resources,26,2,Marketing,1,1383,2,Male,32,4,2,Human Resources,4,Divorced,4292,7752,4,Y,No,12,3,2,80,0,30,5,4,14,3,7,3
32,No,Travel_Rarely,196,Sales,6,2,Life Sciences,1,1384,1,Male,57,3,1,Sales Representative,3,Married,11000,11287,9,Y,Yes,15,3,1,80,3,20,2,4,30,8,10,10
48,No,Non-Travel,830,Research & Development,16,2,Other,1,1385,1,Male,72,3,4,Research Scientist,1,Divorced,18854,22250,3,Y,Yes,24,3,4,80,3,0,6,2,10,11,9,8
57,No,Travel_Rarely,581,Sales,28,3,Marketing,1,1386,4,Female,75,2,4,Sales Representative,1,Divorced,1722,4306,4,Y,No,14,3,4,80,1,1,1,1,38,9,9,7
32,Yes,Travel_Frequently,881,Research & Development,4,2,Human Resources,1,1387,4,Male,30,4,3,Manufacturing Director,4,Married,19816,8961,5,Y,Yes,22,3,1,80,2,39,5,1,18,9,6,3
50,No,Travel_Rarely,1366,Sales,12,4,Life Sciences,1,1388,2,Female,67,3,2,Sales Representative,4,Single,2899,9057,4,Y,No,23,3,3,80,1,10,1,4,14,8,9,15
37,No,Travel_Rarely,114,Human Resources,11,1,Marketing,1,1389,4,Female,64,2,1,Human Resources,3,Married,6384,24171,9,Y,No,15,3,1,80,1,36,1,3,37,9,10,5
59,No,Travel_Rarely,1272,Research & Development,3,3,Human Resources,1,1390,4,Female,83,1,5,Healthcare Representative,2,Divorced,16588,13423,0,Y,No,13,3,4,80,2,17,0,2,19,8,0,5
29,Yes,Travel_Frequently,702,Sales,12,2,Medical,1,1391,1,Female,53,2,4,Sales Representative,2,Married,10879,6085,5,Y,No,20,3,2,80,1,23,5,3,21,0,14,1
54,No,Travel_Frequently,196,Sales,5,3,Human Resources,1,1392,3,Male,57,2,5,Sales Representative,3,Single,19540,11389,8,Y,Yes,25,3,4,80,3,18,2,3,6,15,4,10
26,No,Travel_Rarely,394,Sales,6,2,Medical,1,1393,1,Female,51,4,5,Sales Representative,2,Divorced,10118,20665,2,Y,No,21,3,3,80,2,4,6,3,13,13,13,8
40,No,Travel_Rarely,126,Research & Development,19,3,Life Sciences,1,1394,4,Male,45,1,5,Manufacturing Director,3,Divorced,11725,16829,1,Y,No,11,3,2,80,2,28,6,1,3,12,6,15
25,Yes,Travel_Rarely,1397,Sales,18,2,Human Resources,1,1395,1,Male,42,4,3,Sales Representative,3,Single,19199,16337,5,Y,No,18,3,3,80,1,38,6,4,8,5,9,10
49,Yes,Travel_Rarely,1291,Research & Development,16,1,Technical Degree,1,1396,2,Male,91,4,5,Research Scientist,1,Single,16826,14511,2,Y,Yes,19,3,4,80,2,1,4,1,38,13,8,13
31,No,Travel_Rarely,1040,Research & Development,23,2,Other,1,1397,3,Female,72,2,2,Healthcare Representative,2,Divorced,5060,5126,3,Y,No,18,3,4,80,3,16,4,4,24,7,11,7
44,No,Travel_Frequently,863,Sales,11,4,Technical Degree,1,1398,4,Female,61,2,2,Sales Representative,3,Single,9760,13099,5,Y,Yes,14,3,2,80,3,10,4,2,34,17,3,12
